"model"$"sku"$"quantity"$"price"$"stock_status_id"$"minimum"
"83-02"$"570-10-03"$"99"$"1014.0000"$"5"$"0"
"80-02"$"509-10-01"$"99"$"434.0000"$"5"$"0"
"68-02"$"509-07-08"$"99"$"359.0000"$"5"$"0"
"70-02"$"509-11-01"$"99"$"506.0000"$"5"$"0"
"74-02"$"503-08-11"$"99"$"544.0000"$"5"$"0"
"76-02"$"570-07-01"$"99"$"834.0000"$"5"$"0"
"77-02"$"503-08-13"$"99"$"544.0000"$"5"$"0"
"78-02"$"503-11-01"$"99"$"614.0000"$"5"$"0"
"86-02"$"570-07-62"$"99"$"834.0000"$"5"$"0"
"94-02"$"508-08-28"$"99"$"1484.0000"$"5"$"0"
"102-02"$"570-07-02"$"99"$"834.0000"$"5"$"0"
"124-02"$"508-08-38"$"99"$"1484.0000"$"5"$"0"
"131-02"$"506-07-41"$"99"$"1086.0000"$"5"$"0"
"139-02"$"520-07-10"$"99"$"2919.0000"$"5"$"0"
"140-02"$"520-07-11"$"99"$"2919.0000"$"5"$"0"
"144-02"$"520-08-14"$"99"$"3239.0000"$"5"$"0"
"145-02"$"520-08-16"$"99"$"3239.0000"$"5"$"0"
"146-02"$"520-08-20"$"99"$"3439.0000"$"5"$"0"
"151-02"$"620-07-01"$"99"$"4499.0000"$"5"$"0"
"158-02"$"506-07-42"$"99"$"1086.0000"$"5"$"0"
"173-02"$"508-10-02"$"99"$"1666.0000"$"5"$"0"
"179-02"$"509-07-49"$"99"$"359.0000"$"5"$"0"
"181-02"$"509-07-09"$"99"$"359.0000"$"5"$"0"
"182-02"$"509-07-06"$"99"$"359.0000"$"5"$"0"
"184-02"$"509-11-02"$"99"$"506.0000"$"5"$"0"
"814-03"$"Bx13"$"99"$"449.0000"$"5"$"0"
"813-03"$"Bx07"$"99"$"419.0000"$"5"$"0"
"812-03"$"Bx03"$"99"$"1529.0000"$"5"$"0"
"811-03"$"BLO2603001"$"99"$"4189.0000"$"5"$"0"
"810-03"$"Tp02"$"99"$"1109.0000"$"5"$"0"
"809-03"$"Setbx13"$"99"$"4079.0000"$"5"$"0"
"808-03"$"Setbx10"$"99"$"2939.0000"$"5"$"0"
"807-03"$"RUB5791026"$"99"$"3459.0000"$"5"$"0"
"806-03"$"RUB5643001"$"99"$"3459.0000"$"5"$"0"
"805-03"$"RUB5631026"$"99"$"3459.0000"$"5"$"0"
"804-03"$"RUB5612026"$"99"$"3459.0000"$"5"$"0"
"803-03"$"RUB5609010"$"99"$"3059.0000"$"5"$"0"
"802-03"$"RUB5603001"$"99"$"3459.0000"$"5"$"0"
"801-03"$"RUB5202001"$"99"$"3426.0000"$"5"$"0"
"800-03"$"RUB5000018"$"99"$"3864.0000"$"5"$"0"
"799-03"$"RUB5000001"$"99"$"2989.0000"$"5"$"0"
"798-03"$"Ppcc01"$"99"$"359.0000"$"5"$"0"
"797-03"$"Piu27"$"99"$"1109.0000"$"5"$"0"
"796-03"$"Piu25"$"99"$"1139.0000"$"5"$"0"
"795-03"$"Piu21"$"99"$"989.0000"$"5"$"0"
"794-03"$"Piu12"$"99"$"1199.0000"$"5"$"0"
"793-03"$"Piu11"$"99"$"839.0000"$"5"$"0"
"792-03"$"Piu05"$"99"$"539.0000"$"5"$"0"
"790-03"$"DIA3Í54001"$"99"$"3459.0000"$"5"$"0"
"789-03"$"DIA3791026"$"99"$"3459.0000"$"5"$"0"
"788-03"$"DIA3646001"$"99"$"3459.0000"$"5"$"0"
"787-03"$"DIA3643001"$"99"$"3459.0000"$"5"$"0"
"786-03"$"DIA3631026"$"99"$"3459.0000"$"5"$"0"
"784-03"$"DIA3612026"$"99"$"3459.0000"$"5"$"0"
"783-03"$"DIA3609001"$"99"$"3459.0000"$"5"$"0"
"782-03"$"DIA3603001"$"99"$"3459.0000"$"5"$"0"
"781-03"$"DIA3602001"$"99"$"3459.0000"$"5"$"0"
"780-03"$"DIA3601001"$"99"$"3459.0000"$"5"$"0"
"779-03"$"DIA3202001"$"99"$"3459.0000"$"5"$"0"
"778-03"$"DIA3000013"$"99"$"4079.0000"$"5"$"0"
"777-03"$"DIA3000002"$"99"$"2916.0000"$"5"$"0"
"776-03"$"Cn06"$"99"$"169.0000"$"5"$"0"
"773-03"$"Bx59"$"99"$"2099.0000"$"5"$"0"
"772-03"$"Bx58"$"99"$"1499.0000"$"5"$"0"
"771-03"$"Bx54"$"99"$"1889.0000"$"5"$"0"
"402-07"$"BN-PEN-SAK-WH"$"99"$"94.0000"$"7"$"0"
"500-07"$"BN-OP-KZ-10-IP"$"99"$"159.0000"$"7"$"0"
"498-07"$"BN-OP-KZ-9-IP"$"99"$"159.0000"$"7"$"0"
"497-07"$"BN-OP-KZ-4-IP"$"99"$"159.0000"$"7"$"0"
"494-07"$"BN-OP-KZ-7-IP"$"99"$"159.0000"$"7"$"0"
"417-07"$"BN-SB-1-st-mki"$"198"$"869.0000"$"7"$"1"
"419-07"$"BN-SB-1-st-pan"$"396"$"779.0000"$"7"$"0"
"422-07"$"BN-CR-1-g"$"198"$"359.0000"$"7"$"0"
"423-07"$"BN-CR-1-o"$"198"$"359.0000"$"7"$"0"
"424-07"$"bn-sb-1-st-gr"$"198"$"789.0000"$"7"$"0"
"425-07"$"BN-SB-1-st-mdi"$"198"$"869.0000"$"7"$"0"
"426-07"$"BN-TK-1-o-a"$"198"$"669.0000"$"7"$"0"
"427-07"$"BN-TK-1-o-t"$"198"$"669.0000"$"7"$"1"
"428-07"$"BN-TK-1-g-k"$"198"$"669.0000"$"7"$"0"
"431-07"$"BN-TK-1-o"$"198"$"669.0000"$"7"$"0"
"433-07"$"BN-SB-1-st-sha"$"198"$"779.0000"$"7"$"0"
"440-07"$"BN-TK-1-g"$"198"$"669.0000"$"7"$"0"
"444-07"$"BN-FALB-PR-1"$"99"$"249.0000"$"7"$"0"
"448-07"$"BN-BL-SK-8"$"99"$"129.0000"$"7"$"0"
"449-07"$"BN-BL-SK-3"$"99"$"129.0000"$"7"$"0"
"451-07"$"BN-BL-SK-5"$"99"$"139.0000"$"7"$"0"
"454-07"$"BN-FALB-PR-3"$"99"$"249.0000"$"7"$"0"
"455-07"$"BN-FALB-PR-2"$"99"$"279.0000"$"7"$"0"
"466-07"$"BN-TK-3-g"$"198"$"799.0000"$"7"$"1"
"2320-08"$"0144"$"99"$"249.0000"$"5"$"0"
"2319-08"$"0148"$"99"$"249.0000"$"5"$"0"
"2318-08"$"0145"$"99"$"249.0000"$"5"$"0"
"2317-08"$"0149"$"99"$"249.0000"$"5"$"0"
"2316-08"$"0152"$"99"$"249.0000"$"5"$"0"
"2315-08"$"0132"$"99"$"249.0000"$"5"$"0"
"2314-08"$"0135"$"99"$"249.0000"$"5"$"0"
"2312-08"$"0139"$"99"$"249.0000"$"5"$"0"
"2311-08"$"0141"$"99"$"249.0000"$"5"$"0"
"2310-08"$"0130"$"99"$"249.0000"$"5"$"0"
"2309-08"$"0143"$"99"$"249.0000"$"5"$"0"
"2308-08"$"0136"$"99"$"249.0000"$"5"$"0"
"490-07"$"BN-DT-4"$"396"$"84.0000"$"7"$"0"
"2208-11"$"20020"$"99"$"346.0611"$"5"$"0"
"2207-11"$"200GJ02"$"99"$"346.0611"$"5"$"0"
"2206-11"$"200GJ03"$"99"$"346.0611"$"5"$"0"
"2192-11"$"20120"$"99"$"654.0131"$"5"$"0"
"2184-11"$"230EC07"$"99"$"384.5551"$"5"$"0"
"2183-11"$"230EC13"$"99"$"384.5551"$"5"$"0"
"2182-11"$"230EC08"$"99"$"384.5551"$"5"$"0"
"2180-11"$"230EC14"$"99"$"384.5551"$"5"$"0"
"2179-11"$"230EC15"$"99"$"384.5551"$"5"$"0"
"2178-11"$"230EC16"$"99"$"384.5551"$"5"$"0"
"2177-11"$"230EC04"$"99"$"384.5551"$"5"$"0"
"2176-11"$"230EC09"$"99"$"384.5551"$"5"$"0"
"1956-12"$"D2014SK001"$"99"$"114.0000"$"5"$"0"
